   8.0000000000000000e+00   1.5000000000000000e+01   2.0190000000000000e+03   1.3949349760438055e+01   5.5072000000000003e+01
   8.0000000000000000e+00   1.5000000000000000e+01   2.0190000000000000e+03   1.3949349760438055e+01   5.4862000000000002e+01
   1.1000000000000000e+01   1.5000000000000000e+01   2.0190000000000000e+03   1.4201232032854209e+01   5.4220999999999997e+01
   2.0000000000000000e+00   1.5000000000000000e+01   2.0200000000000000e+03   1.4453114305270363e+01   5.3457999999999998e+01
   2.0000000000000000e+00   1.5000000000000000e+01   2.0200000000000000e+03   1.4453114305270363e+01   5.3344999999999999e+01
   5.0000000000000000e+00   1.5000000000000000e+01   2.0200000000000000e+03   1.4699520876112253e+01   5.2835999999999999e+01
   5.0000000000000000e+00   1.5000000000000000e+01   2.0200000000000000e+03   1.4699520876112253e+01   5.2668999999999997e+01
   8.0000000000000000e+00   1.5000000000000000e+01   2.0200000000000000e+03   1.4951403148528405e+01   5.2219000000000001e+01
   8.0000000000000000e+00   1.5000000000000000e+01   2.0200000000000000e+03   1.4951403148528405e+01   5.2073999999999998e+01
   1.1000000000000000e+01   1.5000000000000000e+01   2.0200000000000000e+03   1.5203285420944558e+01   5.1485999999999997e+01
   2.0000000000000000e+00   1.5000000000000000e+01   2.0210000000000000e+03   1.5455167693360712e+01   5.1110999999999997e+01
   2.0000000000000000e+00   1.5000000000000000e+01   2.0210000000000000e+03   1.5455167693360712e+01   5.0963999999999999e+01
   5.0000000000000000e+00   1.5000000000000000e+01   2.0210000000000000e+03   1.5698836413415469e+01   5.0481000000000002e+01
   5.0000000000000000e+00   1.5000000000000000e+01   2.0210000000000000e+03   1.5698836413415469e+01   5.0302999999999997e+01
   8.0000000000000000e+00   1.5000000000000000e+01   2.0210000000000000e+03   1.5950718685831623e+01   4.9840000000000003e+01
   8.0000000000000000e+00   1.5000000000000000e+01   2.0210000000000000e+03   1.5950718685831623e+01   4.9661999999999999e+01
   1.1000000000000000e+01   1.5000000000000000e+01   2.0210000000000000e+03   1.6202600958247775e+01   4.9252000000000002e+01
   1.1000000000000000e+01   1.5000000000000000e+01   2.0210000000000000e+03   1.6202600958247775e+01   4.9127000000000002e+01
   2.0000000000000000e+00   1.5000000000000000e+01   2.0220000000000000e+03   1.6454483230663929e+01   4.8552000000000000e+01
   5.0000000000000000e+00   1.5000000000000000e+01   2.0220000000000000e+03   1.6698151950718685e+01   4.7997999999999998e+01
   8.0000000000000000e+00   1.5000000000000000e+01   2.0220000000000000e+03   1.6950034223134839e+01   4.7575000000000003e+01
   8.0000000000000000e+00   1.5000000000000000e+01   2.0220000000000000e+03   1.6950034223134839e+01   4.7692999999999998e+01
   1.1000000000000000e+01   1.5000000000000000e+01   2.0220000000000000e+03   1.7201916495550993e+01   4.6984999999999999e+01
   1.1000000000000000e+01   1.5000000000000000e+01   2.0220000000000000e+03   1.7201916495550993e+01   4.6866999999999997e+01
   2.0000000000000000e+00   1.5000000000000000e+01   2.0230000000000000e+03   1.7453798767967147e+01   4.6478999999999999e+01
   2.0000000000000000e+00   1.5000000000000000e+01   2.0230000000000000e+03   1.7453798767967147e+01   4.6408000000000001e+01
   5.0000000000000000e+00   1.5000000000000000e+01   2.0230000000000000e+03   1.7697467488021903e+01   4.5813000000000002e+01
   8.0000000000000000e+00   1.5000000000000000e+01   2.0230000000000000e+03   1.7949349760438057e+01   4.5436999999999998e+01
   8.0000000000000000e+00   1.5000000000000000e+01   2.0230000000000000e+03   1.7949349760438057e+01   4.5262000000000000e+01
   1.1000000000000000e+01   1.5000000000000000e+01   2.0230000000000000e+03   1.8201232032854211e+01   4.4732999999999997e+01
   2.0000000000000000e+00   1.5000000000000000e+01   2.0240000000000000e+03   1.8453114305270361e+01   4.4201000000000001e+01
   5.0000000000000000e+00   1.5000000000000000e+01   2.0240000000000000e+03   1.8699520876112253e+01   4.3698999999999998e+01
   8.0000000000000000e+00   1.5000000000000000e+01   2.0240000000000000e+03   1.8951403148528406e+01   4.3216999999999999e+01
   1.1000000000000000e+01   1.5000000000000000e+01   2.0240000000000000e+03   1.9203285420944560e+01   4.2926000000000002e+01
   1.1000000000000000e+01   1.5000000000000000e+01   2.0240000000000000e+03   1.9203285420944560e+01   4.2765000000000001e+01
   2.0000000000000000e+00   1.5000000000000000e+01   2.0250000000000000e+03   1.9455167693360711e+01   4.2472000000000001e+01
   2.0000000000000000e+00   1.5000000000000000e+01   2.0250000000000000e+03   1.9455167693360711e+01   4.2286999999999999e+01
   5.0000000000000000e+00   1.5000000000000000e+01   2.0250000000000000e+03   1.9698836413415467e+01   4.1820999999999998e+01
   8.0000000000000000e+00   1.5000000000000000e+01   2.0250000000000000e+03   1.9950718685831621e+01   4.1579000000000001e+01
   8.0000000000000000e+00   1.5000000000000000e+01   2.0250000000000000e+03   1.9950718685831621e+01   4.1401000000000003e+01
   1.1000000000000000e+01   1.5000000000000000e+01   2.0250000000000000e+03   2.0202600958247775e+01   4.0954000000000001e+01
   2.0000000000000000e+00   1.5000000000000000e+01   2.0260000000000000e+03   2.0454483230663929e+01   4.0837000000000003e+01
   2.0000000000000000e+00   1.5000000000000000e+01   2.0260000000000000e+03   2.0454483230663929e+01   4.0609000000000002e+01
   5.0000000000000000e+00   1.5000000000000000e+01   2.0260000000000000e+03   2.0698151950718685e+01   4.0115000000000002e+01
   8.0000000000000000e+00   1.5000000000000000e+01   2.0260000000000000e+03   2.0950034223134839e+01   3.9968000000000004e+01
   8.0000000000000000e+00   1.5000000000000000e+01   2.0260000000000000e+03   2.0950034223134839e+01   3.9689999999999998e+01
   1.1000000000000000e+01   1.5000000000000000e+01   2.0260000000000000e+03   2.1201916495550993e+01   3.9540999999999997e+01
   1.1000000000000000e+01   1.5000000000000000e+01   2.0260000000000000e+03   2.1201916495550993e+01   3.9295999999999999e+01
   2.0000000000000000e+00   1.5000000000000000e+01   2.0270000000000000e+03   2.1453798767967147e+01   3.9076999999999998e+01
   2.0000000000000000e+00   1.5000000000000000e+01   2.0270000000000000e+03   2.1453798767967147e+01   3.8954999999999998e+01
   5.0000000000000000e+00   1.5000000000000000e+01   2.0270000000000000e+03   2.1697467488021903e+01   3.8447000000000003e+01
   8.0000000000000000e+00   1.5000000000000000e+01   2.0270000000000000e+03   2.1949349760438057e+01   3.8337000000000003e+01
   8.0000000000000000e+00   1.5000000000000000e+01   2.0270000000000000e+03   2.1949349760438057e+01   3.8115000000000002e+01
   1.1000000000000000e+01   1.5000000000000000e+01   2.0270000000000000e+03   2.2201232032854211e+01   3.7969999999999999e+01
   1.1000000000000000e+01   1.5000000000000000e+01   2.0270000000000000e+03   2.2201232032854211e+01   3.7789000000000001e+01
   2.0000000000000000e+00   1.5000000000000000e+01   2.0280000000000000e+03   2.2453114305270361e+01   3.7344000000000001e+01
   5.0000000000000000e+00   1.5000000000000000e+01   2.0280000000000000e+03   2.2699520876112253e+01   3.7091999999999999e+01
   8.0000000000000000e+00   1.5000000000000000e+01   2.0280000000000000e+03   2.2951403148528406e+01   3.6911999999999999e+01
   8.0000000000000000e+00   1.5000000000000000e+01   2.0280000000000000e+03   2.2951403148528406e+01   3.6622999999999998e+01
   1.1000000000000000e+01   1.5000000000000000e+01   2.0280000000000000e+03   2.3203285420944560e+01   3.6497000000000000e+01
   1.1000000000000000e+01   1.5000000000000000e+01   2.0280000000000000e+03   2.3203285420944560e+01   3.6363999999999997e+01
   2.0000000000000000e+00   1.5000000000000000e+01   2.0290000000000000e+03   2.3455167693360711e+01   3.6076999999999998e+01
   8.0000000000000000e+00   1.5000000000000000e+01   2.0290000000000000e+03   2.3950718685831621e+01   3.5334000000000003e+01
   5.0000000000000000e+00   1.5000000000000000e+01   2.0300000000000000e+03   2.4698151950718685e+01   3.4350000000000001e+01
   5.0000000000000000e+00   1.5000000000000000e+01   2.0300000000000000e+03   2.4698151950718685e+01   3.4350000000000001e+01
